condition,learner,seed,estimator,estimate,se,ci_low,ci_high,true_ate,true_sample_ate,treatment_rate,min_propensity,max_propensity,clipped_fraction
linear_low_confounding,linear,73,ipw,0.9432407624916096,0.055291354340088396,0.8348697079850363,1.0516118169981827,1.0,1.0055110549344808,0.50125,0.16610915903582174,0.8600868566207486,0.0
linear_low_confounding,linear,73,aipw,0.9425394744460535,0.03437335393088011,0.8751677007415284,1.0099112481505785,1.0,1.0055110549344808,0.50125,0.16610915903582174,0.8600868566207486,0.0
linear_low_confounding,linear,74,difference-in-means,1.5695223618476541,0.051492983972174056,1.468596113262193,1.6704486104331153,1.0,1.0030424551066115,0.504,0.14427380359065511,0.8649594492046883,0.0
linear_low_confounding,linear,74,outcome-regression,0.9785051249721932,0.01154184450536781,0.9558831097416723,1.0011271402027142,1.0,1.0030424551066115,0.504,0.14427380359065511,0.8649594492046883,0.0
linear_low_confounding,linear,74,ipw,0.9829056929788615,0.05572113973354023,0.8736922591011227,1.0921191268566004,1.0,1.0030424551066115,0.504,0.14427380359065511,0.8649594492046883,0.0
linear_low_confounding,linear,74,aipw,0.9782217063684859,0.03524788045925613,0.909135860668344,1.047307552068628,1.0,1.0030424551066115,0.504,0.14427380359065511,0.8649594492046883,0.0
linear_low_confounding,linear,75,difference-in-means,1.54236167732659,0.050740928677703565,1.442909457118291,1.641813897534889,1.0,1.010355341198077,0.50625,0.159297014065932,0.8505049817291968,0.0
linear_low_confounding,linear,75,outcome-regression,1.0111215174550143,0.01164265584435194,0.9883019120000845,1.0339411229099442,1.0,1.010355341198077,0.50625,0.159297014065932,0.8505049817291968,0.0
linear_low_confounding,linear,75,ipw,1.0029310934837818,0.05557084211592987,0.8940122429365593,1.1118499440310043,1.0,1.010355341198077,0.50625,0.159297014065932,0.8505049817291968,0.0
linear_low_confounding,linear,75,aipw,1.0150019146398577,0.034794607990082195,0.9468044829792965,1.0831993463004188,1.0,1.010355341198077,0.50625,0.159297014065932,0.8505049817291968,0.0
linear_low_confounding,linear,76,difference-in-means,1.5783924780062994,0.05025471630287422,1.479893234052666,1.6768917219599329,1.0,0.9971978083284861,0.4995,0.1457103959403404,0.8419308879067934,0.0
linear_low_confounding,linear,76,outcome-regression,1.0151819607876278,0.010893986445751971,0.9938297473539539,1.0365341742213017,1.0,0.9971978083284861,0.4995,0.1457103959403404,0.8419308879067934,0.0
linear_low_confounding,linear,76,ipw,1.0243278852779452,0.053993787605762705,0.9185000615706502,1.13015570898524,1.0,0.9971978083284861,0.4995,0.1457103959403404,0.8419308879067934,0.0
linear_low_confounding,linear,76,aipw,1.0174144949730393,0.034376267581769065,0.9500370105127719,1.0847919794333065,1.0,0.9971978083284861,0.4995,0.1457103959403404,0.8419308879067934,0.0
linear_low_confounding,linear,77,difference-in-means,1.5453104188665023,0.05124176477032236,1.4448765599166706,1.645744277816334,1.0,0.9976651747764559,0.4995,0.1557156691505177,0.835874177250252,0.0
linear_low_confounding,linear,77,outcome-regression,0.976117879399409,0.0110631719958209,0.9544340622876,0.997801696511218,1.0,0.9976651747764559,0.4995,0.1557156691505177,0.835874177250252,0.0
linear_low_confounding,linear,77,ipw,0.9640852408547443,0.05592651287043479,0.8544692756286921,1.0737012060807964,1.0,0.9976651747764559,0.4995,0.1557156691505177,0.835874177250252,0.0
linear_low_confounding,linear,77,aipw,0.9744364877102651,0.034462277173068157,0.9068904244510516,1.0419825509694787,1.0,0.9976651747764559,0.4995,0.1557156691505177,0.835874177250252,0.0
linear_low_confounding,linear,78,difference-in-means,1.5873969634415985,0.049128923620665774,1.4911042731450936,1.6836896537381034,1.0,0.9789975679846126,0.499,0.08336442260349657,0.8574978609261446,0.0
linear_low_confounding,linear,78,outcome-regression,0.9940051551107881,0.010825313268817393,0.9727875411039061,1.0152227691176703,1.0,0.9789975679846126,0.499,0.08336442260349657,0.8574978609261446,0.0
linear_low_confounding,linear,78,ipw,0.9811390459852112,0.05611039246053135,0.8711626767625698,1.0911154152078526,1.0,0.9789975679846126,0.499,0.08336442260349657,0.8574978609261446,0.0
linear_low_confounding,linear,78,aipw,0.9898196328047758,0.03387738251235092,0.923419963080568,1.0562193025289837,1.0,0.9789975679846126,0.499,0.08336442260349657,0.8574978609261446,0.0
linear_low_confounding,linear,79,difference-in-means,1.5841114481759018,0.05037699248500109,1.4853725429052997,1.6828503534465038,1.0,0.9819776678615875,0.49675,0.07918771805315725,0.8679823228066312,0.0
linear_low_confounding,linear,79,outcome-regression,1.0002248538180383,0.010925688716268466,0.978810503934152,1.0216392037019244,1.0,0.9819776678615875,0.49675,0.07918771805315725,0.8679823228066312,0.0
linear_low_confounding,linear,79,ipw,0.9954835389493375,0.05481357720315237,0.8880489276311588,1.102918150267516,1.0,0.9819776678615875,0.49675,0.07918771805315725,0.8679823228066312,0.0
linear_low_confounding,linear,79,aipw,0.998911059291209,0.03426594710087149,0.931749802973501,1.0660723156089171,1.0,0.9819776678615875,0.49675,0.07918771805315725,0.8679823228066312,0.0
linear_low_confounding,linear,80,difference-in-means,1.612743021898299,0.0520834150728152,1.5106595283555813,1.7148265154410167,1.0,1.014724716291344,0.49375,0.0895695563479868,0.938248110820869,0.0
linear_low_confounding,linear,80,outcome-regression,1.0152136567456482,0.011491830621048629,0.9926896687283929,1.0377376447629036,1.0,1.014724716291344,0.49375,0.0895695563479868,0.938248110820869,0.0
linear_low_confounding,linear,80,ipw,1.012349618133432,0.05650689057479716,0.9015961126068295,1.1231031236600344,1.0,1.014724716291344,0.49375,0.0895695563479868,0.938248110820869,0.0
linear_low_confounding,linear,80,aipw,1.01723598467153,0.03463682930878215,0.949347799226317,1.085124170116743,1.0,1.014724716291344,0.49375,0.0895695563479868,0.938248110820869,0.0
linear_low_confounding,linear,81,difference-in-means,1.6356969586543448,0.05188861313036991,1.5339952769188199,1.7373986403898698,1.0,1.0041826220666077,0.47825,0.15638532210155137,0.8436177216399093,0.0
linear_low_confounding,linear,81,outcome-regression,1.0332934208338724,0.011967515152627844,1.0098370911347219,1.056749750533023,1.0,1.0041826220666077,0.47825,0.15638532210155137,0.8436177216399093,0.0
linear_low_confounding,linear,81,ipw,1.0236666434677393,0.05683658532726375,0.9122669362263023,1.1350663507091763,1.0,1.0041826220666077,0.47825,0.15638532210155137,0.8436177216399093,0.0
linear_low_confounding,linear,81,aipw,1.0328573777111534,0.03487708487192593,0.9644982913621786,1.1012164640601283,1.0,1.0041826220666077,0.47825,0.15638532210155137,0.8436177216399093,0.0
linear_low_confounding,linear,82,difference-in-means,1.6374581835615487,0.05160901256753831,1.5363045189291735,1.738611848193924,1.0,1.0094872318711952,0.50175,0.09846910889866735,0.8796731628313588,0.0
linear_low_confounding,linear,82,outcome-regression,1.01396167037874,0.010750627863297278,0.9928904397666773,1.0350329009908026,1.0,1.0094872318711952,0.50175,0.09846910889866735,0.8796731628313588,0.0
linear_low_confounding,linear,82,ipw,0.9889838542423735,0.060762604008608376,0.8698891503855011,1.1080785580992458,1.0,1.0094872318711952,0.50175,0.09846910889866735,0.8796731628313588,0.0
linear_low_confounding,linear,82,aipw,1.0040202768569657,0.03606340020861157,0.9333360124480871,1.0747045412658445,1.0,1.0094872318711952,0.50175,0.09846910889866735,0.8796731628313588,0.0
linear_low_confounding,linear,83,difference-in-means,1.671418687479976,0.05183157288524248,1.5698288046249007,1.773008570335051,1.0,0.9922191739580339,0.50525,0.1265114025448554,0.9021826156364471,0.0
linear_low_confounding,linear,83,outcome-regression,1.019539370460046,0.01113878459154337,0.9977073526606209,1.0413713882594708,1.0,0.9922191739580339,0.50525,0.1265114025448554,0.9021826156364471,0.0
linear_low_confounding,linear,83,ipw,1.0144392325655411,0.05832314178689307,0.9001258746632307,1.1287525904678515,1.0,0.9922191739580339,0.50525,0.1265114025448554,0.9021826156364471,0.0
linear_low_confounding,linear,83,aipw,1.0151939710480438,0.03587502420072546,0.9448789236146219,1.0855090184814657,1.0,0.9922191739580339,0.50525,0.1265114025448554,0.9021826156364471,0.0
linear_low_confounding,linear,84,difference-in-means,1.5811336835996008,0.0503830876542367,1.482382831797297,1.6798845354019047,1.0,1.016159552796883,0.499,0.1176226341322746,0.8699275304083894,0.0
linear_low_confounding,linear,84,outcome-regression,1.050773623505068,0.011415031000803214,1.0284001627434938,1.0731470842666422,1.0,1.016159552796883,0.499,0.1176226341322746,0.8699275304083894,0.0
linear_low_confounding,linear,84,ipw,1.0454076687713358,0.05484718531217196,0.9379071855594788,1.152908151983193,1.0,1.016159552796883,0.499,0.1176226341322746,0.8699275304083894,0.0
linear_low_confounding,linear,84,aipw,1.0509611634467937,0.034073550819554814,0.9841770038404662,1.1177453230531211,1.0,1.016159552796883,0.499,0.1176226341322746,0.8699275304083894,0.0
linear_low_confounding,linear,85,difference-in-means,1.6392046749194205,0.05176696465170686,1.537741424202075,1.7406679256367659,1.0,1.0128991814507873,0.494,0.12356186414899004,0.8541390810351971,0.0
linear_low_confounding,linear,85,outcome-regression,1.0769716826179097,0.01112986438155512,1.0551571484300617,1.0987862168057576,1.0,1.0128991814507873,0.494,0.12356186414899004,0.8541390810351971,0.0
linear_low_confounding,linear,85,ipw,1.0806643226159889,0.05513400275425225,0.9726016772176544,1.1887269680143233,1.0,1.0128991814507873,0.494,0.12356186414899004,0.8541390810351971,0.0
linear_low_confounding,linear,85,aipw,1.0831571367311081,0.034637898194381116,1.0152668562701213,1.151047417192095,1.0,1.0128991814507873,0.494,0.12356186414899004,0.8541390810351971,0.0
linear_low_confounding,linear,86,difference-in-means,1.6288542456160864,0.05172732255446149,1.5274686934093418,1.730239797822831,1.0,1.0102202243455267,0.503,0.13457257358668173,0.8381351011432058,0.0
linear_low_confounding,linear,86,outcome-regression,1.0628778222029192,0.011293939928911008,1.0407416999422536,1.0850139444635847,1.0,1.0102202243455267,0.503,0.13457257358668173,0.8381351011432058,0.0
linear_low_confounding,linear,86,ipw,1.054791393209308,0.056453098020020104,0.9441433210900686,1.1654394653285474,1.0,1.0102202243455267,0.503,0.13457257358668173,0.8381351011432058,0.0
linear_low_confounding,linear,86,aipw,1.0584567995941612,0.03453361829724737,0.9907709077315563,1.126142691456766,1.0,1.0102202243455267,0.503,0.13457257358668173,0.8381351011432058,0.0
linear_low_confounding,linear,87,difference-in-means,1.4746304199438065,0.05065723100017018,1.3753422471834729,1.5739185927041401,1.0,1.0074043103609336,0.5205,0.1898068597791318,0.8590990230829049,0.0
linear_low_confounding,linear,87,outcome-regression,0.9360426566914979,0.010990823138646324,0.9145006433397511,0.9575846700432447,1.0,1.0074043103609336,0.5205,0.1898068597791318,0.8590990230829049,0.0
linear_low_confounding,linear,87,ipw,0.9291933199103578,0.0552539640730142,0.8208955503272499,1.0374910894934657,1.0,1.0074043103609336,0.5205,0.1898068597791318,0.8590990230829049,0.0
linear_low_confounding,linear,87,aipw,0.934531686404866,0.03427758415268937,0.8673476214655947,1.001715751344137,1.0,1.0074043103609336,0.5205,0.1898068597791318,0.8590990230829049,0.0
linear_low_confounding,linear,88,difference-in-means,1.6538448447642624,0.05031841782528055,1.5552207458267124,1.7524689437018124,1.0,1.0051310769415085,0.5,0.1483021548176857,0.8487453071031947,0.0
linear_low_confounding,linear,88,outcome-regression,1.0204242019487528,0.01068507058780481,0.9994814635966554,1.0413669403008503,1.0,1.0051310769415085,0.5,0.1483021548176857,0.8487453071031947,0.0
linear_low_confounding,linear,88,ipw,1.017799026891276,0.05598440370270366,0.9080695956339768,1.1275284581485752,1.0,1.0051310769415085,0.5,0.1483021548176857,0.8487453071031947,0.0
linear_low_confounding,linear,88,aipw,1.0156878109984389,0.034250741188790505,0.9485563582684094,1.0828192637284682,1.0,1.0051310769415085,0.5,0.1483021548176857,0.8487453071031947,0.0
linear_low_confounding,linear,89,difference-in-means,1.568914518376061,0.04939622390735308,1.4720979195176491,1.665731117234473,1.0,0.9968092231456265,0.51425,0.08003521591836091,0.8732321938111226,0.0
linear_low_confounding,linear,89,outcome-regression,1.0363763027267263,0.010965478825530046,1.0148839642286873,1.0578686412247653,1.0,0.9968092231456265,0.51425,0.08003521591836091,0.8732321938111226,0.0
linear_low_confounding,linear,89,ipw,1.0301491636263027,0.053238364989543575,0.9258019682467973,1.1344963590058081,1.0,0.9968092231456265,0.51425,0.08003521591836091,0.8732321938111226,0.0
linear_low_confounding,linear,89,aipw,1.0362096789018633,0.03367972583894447,0.9701974162575322,1.1022219415461945,1.0,0.9968092231456265,0.51425,0.08003521591836091,0.8732321938111226,0.0
linear_low_confounding,linear,90,difference-in-means,1.5276341384752838,0.05108428757208912,1.427508934833989,1.6277593421165786,1.0,0.9933369171461589,0.499,0.14468972457233314,0.8385049132832408,0.0
linear_low_confounding,linear,90,outcome-regression,1.0000390617790171,0.011338568429083143,0.9778154676580142,1.02226265590002,1.0,0.9933369171461589,0.499,0.14468972457233314,0.8385049132832408,0.0
linear_low_confounding,linear,90,ipw,0.9985038970796516,0.05474771431816449,0.8911983770160492,1.105809417143254,1.0,0.9933369171461589,0.499,0.14468972457233314,0.8385049132832408,0.0
linear_low_confounding,linear,90,aipw,0.9988711152600834,0.03470479757225261,0.9308497120184683,1.0668925185016986,1.0,0.9933369171461589,0.499,0.14468972457233314,0.8385049132832408,0.0
linear_low_confounding,linear,91,difference-in-means,1.5687653704065494,0.05035171491485112,1.4700760091734413,1.6674547316396575,1.0,1.0024538095671276,0.5015,0.1225971916406218,0.8605645540260887,0.0
linear_low_confounding,linear,91,outcome-regression,0.9978568793896819,0.01085910703521925,0.9765730296006522,1.0191407291787116,1.0,1.0024538095671276,0.5015,0.1225971916406218,0.8605645540260887,0.0
linear_low_confounding,linear,91,ipw,1.0012580080244973,0.05460259140955614,0.8942369288617672,1.1082790871872272,1.0,1.0024538095671276,0.5015,0.1225971916406218,0.8605645540260887,0.0
linear_low_confounding,linear,91,aipw,1.0015213678047379,0.03468849156132954,0.933531924344532,1.0695108112649439,1.0,1.0024538095671276,0.5015,0.1225971916406218,0.8605645540260887,0.0
linear_low_confounding,linear,92,difference-in-means,1.6993221057353787,0.050250731019607364,1.6008306729369481,1.7978135385338092,1.0,1.0171809040387971,0.51025,0.10233418943721617,0.9194490727314264,0.0
linear_low_confounding,linear,92,outcome-regression,1.0778544165899147,0.011603368307073378,1.055111814708051,1.1005970184717784,1.0,1.0171809040387971,0.51025,0.10233418943721617,0.9194490727314264,0.0
linear_low_confounding,linear,92,ipw,1.0763359341147263,0.05596127646916125,0.9666518322351703,1.1860200359942823,1.0,1.0171809040387971,0.51025,0.10233418943721617,0.9194490727314264,0.0
linear_low_confounding,linear,92,aipw,1.0735293340273688,0.03490334890836572,1.005118770166972,1.1419398978877657,1.0,1.0171809040387971,0.51025,0.10233418943721617,0.9194490727314264,0.0
linear_low_confounding,linear,93,difference-in-means,1.590670353320989,0.05027367744033186,1.4921339455379385,1.6892067611040393,1.0,0.9941291133108054,0.504,0.12710724422948882,0.86453181585858,0.0
linear_low_confounding,linear,93,outcome-regression,1.0000524933056887,0.011149553693776668,0.9781993680658864,1.021905618545491,1.0,0.9941291133108054,0.504,0.12710724422948882,0.86453181585858,0.0
linear_low_confounding,linear,93,ipw,0.9983582459919623,0.05599763383719157,0.8886028836710669,1.1081136083128578,1.0,0.9941291133108054,0.504,0.12710724422948882,0.86453181585858,0.0
linear_low_confounding,linear,93,aipw,0.9991444070384156,0.03491780540957239,0.9307055084356537,1.0675833056411774,1.0,0.9941291133108054,0.504,0.12710724422948882,0.86453181585858,0.0
linear_low_confounding,linear,94,difference-in-means,1.560546124870558,0.0509445233200376,1.4606948591632845,1.6603973905778318,1.0,0.9891356133095239,0.496,0.13990227679716674,0.8839420021918536,0.0
linear_low_confounding,linear,94,outcome-regression,1.0227087874164618,0.011501248188197036,1.0001663409675956,1.045251233865328,1.0,0.9891356133095239,0.496,0.13990227679716674,0.8839420021918536,0.0
linear_low_confounding,linear,94,ipw,1.0212672756537078,0.05487559459459298,0.9137111102483055,1.12882344105911,1.0,0.9891356133095239,0.496,0.13990227679716674,0.8839420021918536,0.0
linear_low_confounding,linear,94,aipw,1.018187408883711,0.03502148618260778,0.9495452959657998,1.0868295218016224,1.0,0.9891356133095239,0.496,0.13990227679716674,0.8839420021918536,0.0
linear_low_confounding,linear,95,difference-in-means,1.5937886204924168,0.05120639864517859,1.4934240791478668,1.6941531618369667,1.0,1.0204302193564547,0.49975,0.1218852827276952,0.8572693167099241,0.0
linear_low_confounding,linear,95,outcome-regression,1.0334321170319993,0.012640504569418799,1.0086567280759384,1.0582075059880602,1.0,1.0204302193564547,0.49975,0.1218852827276952,0.8572693167099241,0.0
linear_low_confounding,linear,95,ipw,1.039187737602999,0.055372465036737845,0.9306577061309929,1.1477177690750051,1.0,1.0204302193564547,0.49975,0.1218852827276952,0.8572693167099241,0.0
linear_low_confounding,linear,95,aipw,1.03556201804371,0.03607610585699971,0.9648528505639905,1.1062711855234293,1.0,1.0204302193564547,0.49975,0.1218852827276952,0.8572693167099241,0.0
linear_low_confounding,linear,96,difference-in-means,1.5831203739045592,0.0508117656319568,1.4835293132659237,1.6827114345431946,1.0,0.9860095791313174,0.49825,0.12902972206379693,0.9016357599280349,0.0
linear_low_confounding,linear,96,outcome-regression,0.992833025401413,0.010746472776556442,0.9717699387593625,1.0138961120434637,1.0,0.9860095791313174,0.49825,0.12902972206379693,0.9016357599280349,0.0
linear_low_confounding,linear,96,ipw,0.984528988571283,0.05693623742331479,0.872933963221586,1.09612401392098,1.0,0.9860095791313174,0.49825,0.12902972206379693,0.9016357599280349,0.0
linear_low_confounding,linear,96,aipw,0.9906461900872322,0.03536715879324868,0.9213265588524648,1.0599658213219996,1.0,0.9860095791313174,0.49825,0.12902972206379693,0.9016357599280349,0.0
linear_low_confounding,linear,97,difference-in-means,1.6365861722725774,0.0508346977408079,1.5369501647005939,1.736222179844561,1.0,0.9980051849642069,0.50375,0.13163154385966364,0.8997045772103173,0.0
linear_low_confounding,linear,97,outcome-regression,1.04352575692025,0.011065295970418906,1.021837776818229,1.0652137370222712,1.0,0.9980051849642069,0.50375,0.13163154385966364,0.8997045772103173,0.0
linear_low_confounding,linear,97,ipw,1.0203591319612142,0.05698916493130404,0.9086603686958583,1.13205789522657,1.0,0.9980051849642069,0.50375,0.13163154385966364,0.8997045772103173,0.0
linear_low_confounding,linear,97,aipw,1.0423041460099698,0.03532052366037901,0.9730759196356269,1.1115323723843127,1.0,0.9980051849642069,0.50375,0.13163154385966364,0.8997045772103173,0.0
linear_low_confounding,linear,98,difference-in-means,1.5830659872468844,0.051417655929028104,1.4822873816259894,1.6838445928677794,1.0,0.9994821628245187,0.51125,0.10764252971690352,0.8969533918509798,0.0
linear_low_confounding,linear,98,outcome-regression,0.9301270704326748,0.010751655925721852,0.90905382481826,0.9512003160470897,1.0,0.9994821628245187,0.51125,0.10764252971690352,0.8969533918509798,0.0
linear_low_confounding,linear,98,ipw,0.9219794076752126,0.05892097195846663,0.806494302636618,1.0374645127138071,1.0,0.9994821628245187,0.51125,0.10764252971690352,0.8969533918509798,0.0
linear_low_confounding,linear,98,aipw,0.9209355392833358,0.035072351590303565,0.8521937301663408,0.9896773484003308,1.0,0.9994821628245187,0.51125,0.10764252971690352,0.8969533918509798,0.0
linear_low_confounding,linear,99,difference-in-means,1.5560589323183793,0.05077772813354962,1.456534585176622,1.6555832794601366,1.0,0.9925114528351103,0.5055,0.1259443953372628,0.8632588428616061,0.0
linear_low_confounding,linear,99,outcome-regression,0.9737860094277375,0.011566373874101607,0.9511159166344983,0.9964561022209767,1.0,0.9925114528351103,0.5055,0.1259443953372628,0.8632588428616061,0.0
linear_low_confounding,linear,99,ipw,0.9763581239213636,0.05430510439744651,0.8699201193023685,1.0827961285403587,1.0,0.9925114528351103,0.5055,0.1259443953372628,0.8632588428616061,0.0
linear_low_confounding,linear,99,aipw,0.9757623233720057,0.0343592907506789,0.9084181135006751,1.0431065332433365,1.0,0.9925114528351103,0.5055,0.1259443953372628,0.8632588428616061,0.0
linear_moderate_confounding,linear,0,difference-in-means,2.048967255106868,0.04871917150892054,1.9534776789493835,2.144456831264352,1.0,0.9972506372193501,0.5005,0.017656227207111422,0.9887179517713627,0.0
linear_moderate_confounding,linear,0,outcome-regression,0.9909546532213785,0.010513737471130047,0.9703477277779636,1.0115615786647933,1.0,0.9972506372193501,0.5005,0.017656227207111422,0.9887179517713627,0.0
linear_moderate_confounding,linear,0,ipw,0.9638352952581295,0.07171457245798053,0.8232747332404877,1.1043958572757713,1.0,0.9972506372193501,0.5005,0.017656227207111422,0.9887179517713627,0.0
linear_moderate_confounding,linear,0,aipw,0.9711524100899237,0.03807910274174831,0.896517368716097,1.0457874514637504,1.0,0.9972506372193501,0.5005,0.017656227207111422,0.9887179517713627,0.0
linear_moderate_confounding,linear,1,difference-in-means,1.9699168694379885,0.04830046505364347,1.8752479579328474,2.06458578094313,1.0,0.9664395959324084,0.49625,0.03164837925954429,0.9734090528382172,0.0
linear_moderate_confounding,linear,1,outcome-regression,0.9554269593514852,0.011250934842548577,0.9333751270600901,0.9774787916428804,1.0,0.9664395959324084,0.49625,0.03164837925954429,0.9734090528382172,0.0
linear_moderate_confounding,linear,1,ipw,0.9990665018535445,0.06416451770635813,0.8733040471490826,1.1248289565580065,1.0,0.9664395959324084,0.49625,0.03164837925954429,0.9734090528382172,0.0
linear_moderate_confounding,linear,1,aipw,0.9711771674583048,0.038344473571009084,0.8960219992591271,1.0463323356574827,1.0,0.9664395959324084,0.49625,0.03164837925954429,0.9734090528382172,0.0
linear_moderate_confounding,linear,2,difference-in-means,2.0117595378656086,0.049686678759479505,1.9143736474970288,2.1091454282341884,1.0,1.012029879596719,0.508,0.0165297442021481,0.9643086600866041,0.0
linear_moderate_confounding,linear,2,outcome-regression,1.0096888933957133,0.011973171547228458,0.9862214771631456,1.0331563096282812,1.0,1.012029879596719,0.508,0.0165297442021481,0.9643086600866041,0.0
linear_moderate_confounding,linear,2,ipw,0.9789028494400235,0.07038945237799087,0.8409395227791614,1.1168661761008856,1.0,1.012029879596719,0.508,0.0165297442021481,0.9643086600866041,0.0
linear_moderate_confounding,linear,2,aipw,1.0124030001694955,0.03771689105825001,0.9384778936953254,1.0863281066436654,1.0,1.012029879596719,0.508,0.0165297442021481,0.9643086600866041,0.0
linear_moderate_confounding,linear,3,difference-in-means,1.958192453130926,0.04861459221990748,1.8629078523799074,2.0534770538819447,1.0,1.0123772091166827,0.4885,0.02690221257271941,0.9840021770465123,0.0
linear_moderate_confounding,linear,3,outcome-regression,1.0006674524258887,0.011527482754595374,0.9780735862268818,1.0232613186248956,1.0,1.0123772091166827,0.4885,0.02690221257271941,0.9840021770465123,0.0
linear_moderate_confounding,linear,3,ipw,0.9696889687402814,0.06667062873945394,0.8390145364109517,1.100363401069611,1.0,1.0123772091166827,0.4885,0.02690221257271941,0.9840021770465123,0.0
linear_moderate_confounding,linear,3,aipw,1.0037920803276124,0.04043829892608793,0.92453301443248,1.0830511462227448,1.0,1.0123772091166827,0.4885,0.02690221257271941,0.9840021770465123,0.0
linear_moderate_confounding,linear,4,difference-in-means,1.979507511010421,0.05045508431035726,1.8806155457621208,2.078399476258721,1.0,0.9963926652213876,0.51525,0.0354703744324505,0.9740255171705214,0.0
linear_moderate_confounding,linear,4,outcome-regression,0.9944899572699808,0.011536816935474129,0.9718777960764515,1.01710211846351,1.0,0.9963926652213876,0.51525,0.0354703744324505,0.9740255171705214,0.0
linear_moderate_confounding,linear,4,ipw,1.0226649284624314,0.06440640223612343,0.8964283800796295,1.1489014768452332,1.0,0.9963926652213876,0.51525,0.0354703744324505,0.9740255171705214,0.0
linear_moderate_confounding,linear,4,aipw,1.0207847046892418,0.03919455430772081,0.943963378246109,1.0976060311323745,1.0,0.9963926652213876,0.51525,0.0354703744324505,0.9740255171705214,0.0
linear_moderate_confounding,linear,5,difference-in-means,2.0675073082771998,0.04878244328211261,1.971893719444259,2.1631208971101406,1.0,0.9892717525605658,0.50425,0.015219201393908055,0.9756424753522622,0.0
linear_moderate_confounding,linear,5,outcome-regression,1.0467056573964646,0.0118209290883326,1.0235366363833327,1.0698746784095965,1.0,0.9892717525605658,0.50425,0.015219201393908055,0.9756424753522622,0.0
linear_moderate_confounding,linear,5,ipw,1.0363478523796885,0.06775430894048252,0.9035494068563428,1.1691462979030343,1.0,0.9892717525605658,0.50425,0.015219201393908055,0.9756424753522622,0.0
linear_moderate_confounding,linear,5,aipw,1.0307878590485906,0.03790160982259731,0.9565007037962998,1.1050750143008814,1.0,0.9892717525605658,0.50425,0.015219201393908055,0.9756424753522622,0.0
linear_moderate_confounding,linear,6,difference-in-means,2.0389899563120295,0.04926756617646203,1.9424255266061639,2.135554386017895,1.0,0.9973975001548524,0.496,0.01,0.9680717648661781,0.00025
linear_moderate_confounding,linear,6,outcome-regression,0.9814678151699865,0.011993725853838903,0.9579601124964623,1.0049755178435107,1.0,0.9973975001548524,0.496,0.01,0.9680717648661781,0.00025
linear_moderate_confounding,linear,6,ipw,0.9715827237602358,0.07203715018759581,0.830389909392548,1.1127755381279236,1.0,0.9973975001548524,0.496,0.01,0.9680717648661781,0.00025
linear_moderate_confounding,linear,6,aipw,0.9788914406886902,0.037732947383635404,0.9049348638167648,1.0528480175606156,1.0,0.9973975001548524,0.496,0.01,0.9680717648661781,0.00025
linear_moderate_confounding,linear,7,difference-in-means,2.022466165308705,0.04892215893073631,1.926578733804462,2.1183535968129483,1.0,0.9924406130423729,0.4925,0.021415235170902557,0.9783189197854282,0.0
linear_moderate_confounding,linear,7,outcome-regression,0.9783758829856017,0.010934618023424153,0.9569440316596904,0.999807734311513,1.0,0.9924406130423729,0.4925,0.021415235170902557,0.9783189197854282,0.0
linear_moderate_confounding,linear,7,ipw,0.9726066586759303,0.06953557399692152,0.8363169336419641,1.1088963837098964,1.0,0.9924406130423729,0.4925,0.021415235170902557,0.9783189197854282,0.0
linear_moderate_confounding,linear,7,aipw,0.9710875080657788,0.0394185084620741,0.8938272314801136,1.048347784651444,1.0,0.9924406130423729,0.4925,0.021415235170902557,0.9783189197854282,0.0
linear_moderate_confounding,linear,8,difference-in-means,1.9482122221281997,0.04971784901475088,1.8507652380592878,2.0456592061971115,1.0,1.0104501641417873,0.493,0.01,0.9756564112922119,0.00025
linear_moderate_confounding,linear,8,outcome-regression,0.9762895140321044,0.011377654094792244,0.9539893120063117,0.9985897160578971,1.0,1.0104501641417873,0.493,0.01,0.9756564112922119,0.00025
linear_moderate_confounding,linear,8,ipw,1.0037105726017101,0.06439221400142446,0.8775018331589182,1.1299193120445021,1.0,1.0104501641417873,0.493,0.01,0.9756564112922119,0.00025
linear_moderate_confounding,linear,8,aipw,0.9767908081032974,0.03812777633749657,0.9020603664818042,1.0515212497247908,1.0,1.0104501641417873,0.493,0.01,0.9756564112922119,0.00025
linear_moderate_confounding,linear,9,difference-in-means,1.9885545306358539,0.048687925305884554,1.8931261970363202,2.0839828642353875,1.0,0.9937818719901618,0.50425,0.03364410397606243,0.9715105251885648,0.0
linear_moderate_confounding,linear,9,outcome-regression,0.9814548881152553,0.010926865369863847,0.9600382319903221,1.0028715442401883,1.0,0.9937818719901618,0.50425,0.03364410397606243,0.9715105251885648,0.0
linear_moderate_confounding,linear,9,ipw,0.9330182604388337,0.06890509722000175,0.7979642698876304,1.068072250990037,1.0,0.9937818719901618,0.50425,0.03364410397606243,0.9715105251885648,0.0
linear_moderate_confounding,linear,9,aipw,0.973527050223569,0.036889926137212065,0.9012227949946333,1.0458313054525046,1.0,0.9937818719901618,0.50425,0.03364410397606243,0.9715105251885648,0.0
linear_moderate_confounding,linear,10,difference-in-means,1.880077236754739,0.04870304882910406,1.784619261049695,1.975535212459783,1.0,0.9936334618302427,0.4975,0.026630693148289156,0.9580541131454864,0.0
